성구분,카테고리명,상품명,CategoryID,ProductID,pink_cossim,blue_cossim,파일명
girl,girl-Deco,"스네일즈 2종 세트 A (플뢰르로즈, 베드타임스토리)",C10100020003,8809182325442,-0.221111145008827,0.7502851915014547,C10100020003-8809182325442.png
girl,girl-DIY,미라클멜로디 미라클택트,C10100020004,4904810883968,0.5734007793038141,0.19290735130629974,C10100020004-4904810883968.png
boy,boy-Figure,조이드와일드06 가브리게이터,C10100030005,8809601220419,0.03371849229483541,0.4265635787028399,C10100030005-8809601220419.png
girl,girl-Doll,[d]에이스베어 인형(110cm),C10100020002,L000000505456,0.34201609418484086,-0.6011555264497802,C10100020002-L000000505456.png
girl,girl-DIY,콩순이 초콜릿 만들기,C10100020004,8809174678297,0.36796091051791885,-0.37256990005295554,C10100020004-8809174678297.png
boy,boy-Figure,조이드와일드07 크워가,C10100030005,8809601220426,-0.08113659048344272,-0.0838371391673779,C10100030005-8809601220426.png
girl,girl-DIY,페어리루 라인폼,C10100020004,8809416256351,0.5040230291161666,-0.06982140956930354,C10100020004-8809416256351.png
girl,girl-Doll,[d]아기인형 블루 와플-6506,C10100020002,L000000517846,-0.14564847263611094,0.4659385542728616,C10100020002-L000000517846.png
boy,boy-Action,요괴워치 요괴메달 USA2,C10100030002,8809482992269,0.36434325626612135,-0.23951196151098705,C10100030002-8809482992269.png
boy,boy-Action,영실업 스낵월드 페어리폰챠푸,C10100030002,8801198041019,0.2813837045214585,-0.43094607771868865,C10100030002-8801198041019.png
girl,girl-Doll,[d]원피스테디베어(소형)-남자,C10100020002,L000000518855,0.43960046015373977,-0.6545151983666884,C10100020002-L000000518855.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,L000002749603,0.2657718134345955,0.40163109196132035,C10100030005-L000002749603.png
boy,boy-Action,프라레일 아이언맨DLX세트,C10100030002,4904810963172,0.3151103897576489,-0.20576753366766082,C10100030002-4904810963172.png
boy,boy-Action,[슐라이히] 타조 ver.2,C10100030002,L000000525150,0.4667273532672536,-0.13456292619273919,C10100030002-L000000525150.png
girl,girl-DIY,야광지우개 기본 세트,C10100020004,8809482994270,0.34168427464783685,0.29095283631960367,C10100020004-8809482994270.png
boy,boy-RolePlay,유희왕카드 스타터덱 (2017),C10100030001,8809105879816,-0.24044275982505095,0.43287753718554284,C10100030001-8809105879816.png
girl,girl-RolePlay,[브랜드B] 뉴마이펫키트 / 고급스러운 디자인의 동물병원놀이 00007,C10100020001,L000000537300,0.3070874357291959,-0.46194743507484204,C10100020001-L000000537300.png
girl,girl-Doll,어린이 병원 (5096),C10100020002,5054131050965,-0.17449671583483728,-0.5990058539755009,C10100020002-5054131050965.png
boy,boy-Action,드라이브헤드 화이트호프,C10100030002,4904810970132,-0.05540518405976536,-0.11227808064831735,C10100030002-4904810970132.png
boy,boy-Car/Train,킨스마트 미니쿠퍼,C10100030004,8809059376065,0.145667035249818,0.07514916423127234,C10100030004-8809059376065.png
boy,boy-Action,닌자포스 스페셜닌자수리검,C10100030002,8809482990265,0.3680721293077069,-0.18736242050169657,C10100030002-8809482990265.png
girl,girl-Deco,시크릿쥬쥬 립스틱 오렌지,C10100020003,8809570710096,0.7002192830822452,-0.17650067608027276,C10100020003-8809570710096.png
girl,girl-Doll,좀비덤 좀빌 봉제인형-소형(37cm),C10100020002,L000001472118,-0.17816669915872696,0.26189258399603854,C10100020002-L000001472118.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8807633300895,-0.020237640990003376,-0.33338457940683924,C10100030002-8807633300895.png
boy,boy-RolePlay,베이블레이드초Z  배틀세트,C10100030001,8801198121070,Error,Error,C10100030001-8801198121070.png
boy,boy-Car/Train,미카 경찰카케리어,C10100030004,8809174211050,0.1312039862147833,-0.20069486564904512,C10100030004-8809174211050.png
girl,girl-Doll,[d]대관령 양떼인형-핑크(소형),C10100020002,L000000521179,0.8344219711778778,-0.37918829744085514,C10100020002-L000000521179.png
girl,girl-Doll,[d]체크테디베어 화이트-남자곰(왕),C10100020002,L000000518841,0.30606619619321307,-0.7910594459889869,C10100020002-L000000518841.png
girl,girl-Deco,뿌띠슈 글리터팡팡 네일 G09 댄스타임,C10100020003,8809571130435,0.37794378321564764,-0.5993799798881598,C10100020003-8809571130435.png
girl,girl-Deco,뿌띠슈 쥬시글로스 #07 내추럴옐로우,C10100020003,8809571130602,0.3949584221480631,-0.8521608200093561,C10100020003-8809571130602.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809398340437,0.3189435613872262,-0.6181595455853813,C10100030002-8809398340437.png
girl,girl-Doll,4048392 목돌리는 멜로디 흰부엉이 20cm,C10100020002,L000000994051,0.5158700649567091,-0.5780881264983557,C10100020002-L000000994051.png
boy,boy-Car/Train,[시쿠] 벤츠 아테고 트럭과 크레인,C10100030004,L000000467915,0.3881658727338834,-0.09961348641625889,C10100030004-L000000467915.png
boy,boy-Car/Train,카즈토미카 스털링 (46),C10100030004,4904810890713,0.583506858213136,-0.41598816380158243,C10100030004-4904810890713.png
girl,girl-Doll,[d]new 부토 봉제인형-100cm,C10100020002,L000000545501,0.5090415384474705,-0.7813070120989435,C10100020002-L000000545501.png
boy,boy-Action,[슐라이히] 고슴도치,C10100030002,L000000467837,0.4951368294896116,-0.7397343564794764,C10100030002-L000000467837.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,4983164379457,0.533419462790193,-0.5150084827722587,C10100030005-4983164379457.png
girl,girl-Doll,고양이 코리락쿠마 필통/펜파우치/펜케이스,C10100020002,L000001669352,0.4624824697968941,-0.4610120066214582,C10100020002-L000001669352.png
boy,boy-Car/Train,[시쿠] 도로 포장용 차량,C10100030004,L000000575718,0.4841691658593332,-0.35123358454557724,C10100030004-L000000575718.png
boy,boy-Figure,KF-16C 대한민국공군,C10100030005,0603550124181,0.10000852392053079,0.15642433515578713,C10100030005-0603550124181.png
girl,girl-DIY,아쿠아 쥬얼비즈,C10100020004,4905040780393,0.116317075310021,-0.10089692103261089,C10100020004-4905040780393.png
girl,girl-RolePlay,헬로키티 아이스크림샵,C10100020001,8809061429094,0.4448190115281379,-0.31203837966717746,C10100020001-8809061429094.png
girl,girl-Doll,[d]웨딩테디베어-남자곰(대형),C10100020002,L000000518847,0.2669688076386252,-0.6369805686049963,C10100020002-L000000518847.png
girl,girl-RolePlay,[멜리사앤더그] 샌드위치 만들기 - 펠트,C10100020001,L000000553540,0.34862914784823623,-0.5799230514745258,C10100020001-L000000553540.png
boy,boy-Car/Train,포르 918 스파이더 (1:24),C10100030004,8807099010307,0.3207979383368883,-0.2137148931556992,C10100030004-8807099010307.png
boy,boy-Car/Train,몰토 4단 주차타워 트랙(5413),C10100030004,L000002740142,0.2887589387979446,-0.0895006358547041,C10100030004-L000002740142.png
girl,girl-Doll,해리봉제,C10100020002,8804275499062,0.6121511609970794,-0.12650205790128344,C10100020002-8804275499062.png
girl,girl-Doll,[아둥가] 아둥가 인형 S 003 옐로우 (7.8X8.5X10.5CM),C10100020002,L000001134043,0.30205361865074,-0.45895686135587954,C10100020002-L000001134043.png
girl,girl-Doll,실바니안패밀리 실바니안 클래식아기방세트(5166),C10100020002,8718637017057,0.4917378203663335,-0.26887023234233365,C10100020002-8718637017057.png
boy,boy-Car/Train,[Clearance] 토미카 렉서스ISF스포츠 (100),C10100030004,4904810467427,-0.11727928823337579,0.5435713695790272,C10100030004-4904810467427.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,0887961273076,0.5895939495046717,-0.24628389870639392,C10100020002-0887961273076.png
boy,boy-Car/Train,[롤리토이즈] 프린세스 미니 붕붕카,C10100030004,L000000467898,0.5896241339554652,-0.3152480366653578,C10100030004-L000000467898.png
girl,girl-Doll,[뚜시베베] 보들 보라인형,C10100020002,L000002772125,0.5713787834144699,-0.31440580875887936,C10100020002-L000002772125.png
girl,girl-RolePlay,미판매상품 안내페이지,C10100020001,L000002813729,0.7548641742674768,-0.1583970764241362,C10100020001-L000002813729.png
boy,boy-Action,벅스닌 나비닌,C10100030002,8809482993129,0.16820304468083047,-0.5076791459655438,C10100030002-8809482993129.png
boy,boy-Action,고고다이노 사운드변신핑,C10100030002,8809174678327,-0.17096131227745326,-0.28567000294020095,C10100030002-8809174678327.png
boy,boy-Control,람보르기니 아벤타도르화이트 (1:14),C10100030003,8809215282667,0.4596536629387505,0.044531728937515086,C10100030003-8809215282667.png
boy,boy-Car/Train,웰리 벤츠 AMG GT (4.75),C10100030004,8809245341259,0.2525039435567772,-0.37596389564083477,C10100030004-8809245341259.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8807633151886,0.15655571792256517,-0.13000656825537593,C10100030002-8807633151886.png
girl,girl-Doll,[NICI]니키 위블리 키체인 10cm-88707/니키인형/애니멀인형/피그인형/가방고리,C10100020002,L000002563883,0.5910480937686678,-0.7067600230301467,C10100020002-L000002563883.png
boy,boy-Action,DX 얏타 펠리칸,C10100030002,L000000580660,0.24839370248990636,-0.010733196389934979,C10100030002-L000000580660.png
girl,girl-Doll,마이리틀포니 프리미엄 팩,C10100020002,0630509366392,0.29782699241605776,-0.24057505780380034,C10100020002-0630509366392.png
girl,girl-Doll,[우디즈패밀리] 베이커리스토어,C10100020002,L000000577414,0.38839066103056513,-0.34225624207839694,C10100020002-L000000577414.png
girl,girl-Doll,플라워링하트 미니돌드레스세트4,C10100020002,8809226727973,0.325500686341895,-0.07732911148656908,C10100020002-8809226727973.png
boy,boy-Car/Train,드림토미카 이니셜D (213),C10100030004,4904810834793,0.14977236755293183,0.12917609217145695,C10100030004-4904810834793.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,L000002672146,0.43382492744309636,-0.8729938554122982,C10100030004-L000002672146.png
girl,girl-Doll,[오지돌스] 심플침낭2종세트,C10100020002,L000002766899,0.7167324960805901,-0.6066061267466492,C10100020002-L000002766899.png
girl,girl-Deco,디즈니 신데렐라 로얄드레스,C10100020003,8809319372950,-0.11318585850599151,0.4959501201883522,C10100020003-8809319372950.png
girl,girl-Doll,[d]웨딩테디베어-여자곰(소형),C10100020002,L000000518842,0.3587270175809474,-0.3413486459997844,C10100020002-L000000518842.png
boy,boy-Control,[DJI] 매빅에어 콤보 레드 MAVIC 접이식,C10100030003,L000003377538,0.4199325604063496,0.26896976979630527,C10100030003-L000003377538.png
girl,girl-RolePlay,[아메리칸플라스틱토이] 샵 스트롤러유모차,C10100020001,L000000538497,0.5783037736730446,0.016153110913873635,C10100020001-L000000538497.png
girl,girl-RolePlay,도트도자기찻잔세트-라지핑크,C10100020001,L000001459139,0.323671140403478,-0.39333380910496596,C10100020001-L000001459139.png
girl,girl-DIY,미판매상품 안내페이지,C10100020004,L000002628674,-0.11120663423453446,0.06516993784183739,C10100020004-L000002628674.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,4549660153627,0.45125592480564575,-0.8454488724337622,C10100030005-4549660153627.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,8809475961159,-0.03050542452509731,-0.20151496178203931,C10100030004-8809475961159.png
girl,girl-RolePlay,미판매상품 안내페이지,C10100020001,8809226728277,0.227425484518918,0.09158758302240964,C10100020001-8809226728277.png
boy,boy-Figure,올리버해저드페리 (1:350),C10100030005,8809258927150,-0.050972577460137294,0.609365573145043,C10100030005-8809258927150.png
girl,girl-Doll,핑거링스 나무늘보 킹슬리,C10100020002,8809557510220,0.009429967449861198,-0.022977464765981583,C10100020002-8809557510220.png
girl,girl-Deco,뷰티아라 썬 스틱,C10100020003,8806198739171,0.7302910927709854,-0.3360536237280492,C10100020003-8806198739171.png
girl,girl-Deco,NPW 네일꾸미기 스티커 (이모티콘),C10100020003,5037200037111,0.23453256345910362,-0.6853421261661643,C10100020003-5037200037111.png
girl,girl-Doll,베렝구어 미니라베이비,C10100020002,0043657131079,0.6852617608031747,0.13522289849939123,C10100020002-0043657131079.png
boy,boy-Action,벅스닌 매미닌의 컵라면 타워,C10100030002,8809482993228,0.31767378455821493,-0.4124984662042511,C10100030002-8809482993228.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,8801198061864,0.09759356859257608,0.13927026661292682,C10100020002-8801198061864.png
girl,girl-RolePlay,[멜리사앤더그] 발레리나 치마 세트,C10100020001,L000001451738,0.4641163468258455,0.2870998766547992,C10100020001-L000001451738.png
boy,boy-Figure,핫토이 미녀와 야수 1대6 벨,C10100030005,L000002543248,0.3490350325373081,-0.36947701544551287,C10100030005-L000002543248.png
boy,boy-Car/Train,로봇트레인 스테이션 플레이세트,C10100030004,8809365533954,-0.24349657187507007,0.39821608226817484,C10100030004-8809365533954.png
girl,girl-Deco,뿌띠슈 워터팡팡 네일 W12 마린워터,C10100020003,8809571130312,0.1758591713951685,-0.7655100530594777,C10100020003-8809571130312.png
girl,girl-DIY,하프 빙글빙글젤리메이커,C10100020004,8809182322786,0.31580635249018585,-0.26878410802590247,C10100020004-8809182322786.png
girl,girl-Deco,마더스픽 미래 아이돌 (블루),C10100020003,8809517410928,0.417009349508132,-0.032686630916346326,C10100020003-8809517410928.png
girl,girl-Deco,미판매상품 안내페이지,C10100020003,L000002676652,0.012137803834216976,-0.21827951572255594,C10100020003-L000002676652.png
girl,girl-Doll,[d]대관령 양떼인형-블루(중형),C10100020002,L000000521186,-0.14963281762193612,0.4687021032070791,C10100020002-L000000521186.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8807633300659,0.10227709744351404,0.16507038811687857,C10100030002-8807633300659.png
girl,girl-Doll,[d]헬로키티 골프인형-옐로우(35cm),C10100020002,L000000539953,0.30992750696725946,-0.6432016290919564,C10100020002-L000000539953.png
boy,boy-Action,하이퍼무적 앤 맥시멈마이티X,C10100030002,8809482994201,0.18325195482981446,-0.42893114591444303,C10100030002-8809482994201.png
boy,boy-RolePlay,[캐스B]플레이 고글역할헬맷 4종,C10100030001,L000003042674,0.20374957380435055,-0.15908280992900045,C10100030001-L000003042674.png
girl,girl-Doll,[NICI]니키 유니콘 레오노레 키체인 10cm-39049/니키인형/애니멀인형/유니콘인형,C10100020002,L000002563872,0.37903998294507324,-0.690472787087807,C10100020002-L000002563872.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809416350332,-0.03551764955668876,-0.547943714068186,C10100030002-8809416350332.png
boy,boy-Figure,건담HG 스타 빌드스트라이크,C10100030005,4543112851505,-0.164810158778355,0.08253810519884526,C10100030005-4543112851505.png
girl,girl-Deco,콩순이 요술봉2,C10100020003,8809174678822,0.36697297336270945,-0.4818865617810692,C10100020003-8809174678822.png
boy,boy-Control,하이 휠 로봇 틴토이,C10100030003,8809174572083,0.16360743425820387,-0.8781192284428704,C10100030003-8809174572083.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,L000001476704,0.36233778545741757,-0.7539106883346588,C10100020002-L000001476704.png
girl,girl-Doll,[d]디즈니 데이지 덕 큐방인형-13cm,C10100020002,L000000532862,0.5669737698754026,0.1322996812977857,C10100020002-L000000532862.png
boy,boy-Control,미니드론 쿼드콥터 G4,C10100030003,8809365532124,0.6013424795465586,-0.23387000270321565,C10100030003-8809365532124.png
boy,boy-Car/Train,토마스 곡선레일,C10100030004,8809332520499,-0.08985852112616874,0.2327801599903237,C10100030004-8809332520499.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809547510100,Error,Error,C10100030002-8809547510100.png
boy,boy-Action,공룡메카드 카슈터 (레드),C10100030002,8807633300871,-0.16685173813412235,-0.4886754527006076,C10100030002-8807633300871.png
